80 7
       327       141   12   1
       358       396   12   1
       371       472   12   1
       537       120   12   1
       402       417   12   1
       353       234   12   1
       320        97   12   1
       381       223   12   1
       416       279   12   1
       609       392   12   1
       261       148   12   1
       228       135   12   1
       366       154   12   1
       188       310   12   1
       188       319   12   1
       190       124   12   1
       191       260   12   1
       363        50   12   1
       256       440   12   1
       574       216   12   1
       214       330   12   1
       583        20   12   1
       584       200   12   1
       398       416   12   1
       302       303   12   1
       187       231   12   1
       416       321   12   1
       393       432   12   1
       302        55   12   1
       129        20   12   1
       476       367   12   1
       246       363   12   1
       488        89   12   1
       215       186   12   1
       214       392   12   1
       314       438   12   1
        74       305   12   1
       186       314   12   1
       161       193   12   1
       149       255   12   1
       218       210   12   1
       154       430   12   1
       452       479   12   1
       215       439   12   1
       623        87   12   1
       405       250   12   1
       625       201   12   1
       410       449   12   1
       613       246   12   1
       559       349   12   1
        62       119   12   1
       504       226   12   1
       216       272   12   1
         8       450   12   1
       346       139   12   1
       582       409   12   1
       602       201   12   1
       277       115   12   1
       586       475   12   1
       200       139   12   1
        46       241   12   1
       345       396   12   1
       412       425   12   1
       109       150   12   1
       125        29   12   1
       284       206   12   1
       417        17   12   1
       131       102   12   1
       399       279   12   1
       417       364   12   1
        38       222   12   1
       244       230   12   1
       131       111   12   1
       484       450   12   1
       555       283   12   1
       376       111   12   1
         8       143   12   1
        75       454   12   1
       412       322   12   1
       210       318   12   1
