70 5
       142       313   17   1
        79       334   17   1
        86        25   17   1
       533       367   17   1
       526       305   17   1
        12       421   17   1
       403        71   17   1
        55       222   17   1
       328       331   17   1
       327       316   17   1
       193        32   17   1
       340       338   17   1
       186       342   17   1
        84       423   17   1
        87        84   17   1
       220        19   17   1
        39        74   17   1
       557       320   17   1
       243        55   17   1
         2       254   17   1
       211       219   17   1
       555       419   17   1
       140       116   17   1
       624        87   17   1
       566       237   17   1
        57       247   17   1
       300        27   17   1
       258       186   17   1
       315         5   17   1
        17       105   17   1
       168       313   17   1
       509       170   17   1
       369        24   17   1
       242       308   17   1
       474        69   17   1
       455       268   17   1
       583       196   17   1
       471       444   17   1
       469        50   17   1
       288        78   17   1
       195        27   17   1
       177        58   17   1
       288         7   17   1
       472       225   17   1
       189       279   17   1
       286       307   17   1
       109       329   17   1
       265       167   17   1
       527       303   17   1
       419       323   17   1
       594       338   17   1
        78       328   17   1
       597       165   17   1
       606       312   17   1
       127       419   17   1
       633       384   17   1
       292       379   17   1
       453       315   17   1
       375       305   17   1
       210       436   17   1
       444       194   17   1
       219       424   17   1
       328       255   17   1
       197       261   17   1
        71       208   17   1
       615        32   17   1
       581       298   17   1
       417       476   17   1
        12       174   17   1
        47       438   17   1
