    25  10
       362        -93    6   1
       590       -335    6   1
       346       -197    6   1
       439       -130    6   1
       441       -171    6   1
       341       -393    6   1
       347       -324    6   1
       483       -311    6   1
       282       -294    6   1
       433       -121    6   1
       420       -198    6   1
       373       -298    6   1
       554       -222    6   1
       411       -279    6   1
       588       -179    6   1
       515       -335    6   1
       363       -353    6   1
       491       -396    6   1
       522       -421    6   1
       254        -98    6   1
       368       -400    6   1
       320       -320    6   1
       502       -344    6   1
       544       -130    6   1
       336       -360    6   1
