10000 23
  555.384155  9575.316406    450    1
  553.559998  9585.160156    450    1
  545.276978  9586.339844    450    1
  549.416992  9585.759766    450    1
  545.986023  9582.690430    450    1
  554.596985  9587.070312    450    1
  551.919983  9583.620117    450    1
  545.781006  9579.030273    450    1
  554.676025  9585.280273    450    1
  535.718018  9588.780273    450    1
  553.979980  9584.969727    450    1
  543.643982  9579.679688    450    1
  539.179993  9566.070312    450    1
  539.179993  9566.070312    450    1
  549.260986  9587.280273    450    1
  559.023987  9580.879883    450    1
  551.308777  9578.299805    450    1
  546.195984  9590.490234    450    1
  557.697021  9580.690430    450    1
  542.650024  9568.389648    450    1
  542.650024  9568.389648    450    1
  554.616028  9581.309570    450    1
  552.122925  9587.291992    450    1
  542.750732  9582.464844    450    1
  552.326965  9587.096680    450    1
  541.955017  9581.599609    450    1
  556.323975  9572.150391    450    1
  553.788025  9583.290039    450    1
  550.166016  9588.030273    450    1
  553.937988  9583.690430    450    1
  553.041992  9588.820312    450    1
  553.668030  9585.309570    450    1
  549.648010  9583.990234    450    1
  553.716980  9584.389648    450    1
  545.630981  9582.040039    450    1
  556.734009  9587.830078    450    1
  562.580017  9573.259766    450    1
  555.825989  9573.610352    450    1
  541.995972  9581.169922    450    1
  556.924988  9576.480469    450    1
  558.161011  9587.919922    450    1
  543.367004  9584.379883    450    1
  554.182007  9583.519531    450    1
  542.650024  9568.389648    450    1
  542.650024  9568.389648    450    1
  544.286987  9587.519531    450    1
  542.650024  9568.389648    450    1
  548.418030  9590.070312    450    1
  546.156006  9586.540039    450    1
  551.572021  9589.000000    450    1
  552.794983  9588.150391    450    1
  552.724976  9586.599609    450    1
  554.669983  9579.730469    450    1
  542.481018  9581.110352    450    1
  535.700012  9588.799805    450    1
  548.249023  9587.080078    450    1
  553.646973  9584.809570    450    1
  544.330017  9589.230469    450    1
  539.179993  9566.070312    450    1
  545.755981  9584.709961    450    1
  539.179993  9566.070312    450    1
  560.072998  9579.070312    450    1
  550.783997  9589.150391    450    1
  547.830017  9581.620117    450    1
  557.494995  9587.889648    450    1
  542.650024  9568.389648    450    1
  544.995972  9578.500000    450    1
  545.049011  9587.599609    450    1
  549.403992  9583.580078    450    1
  555.083984  9579.459961    450    1
  562.580017  9573.259766    450    1
  546.344971  9586.740234    450    1
  556.557983  9586.330078    450    1
  542.650024  9568.389648    450    1
  539.179993  9566.070312    450    1
  553.090210  9574.697266    450    1
  539.179993  9566.070312    450    1
  554.995361  9569.811523    450    1
  558.867981  9587.250000    450    1
  570.859985  9566.120117    450    1
  551.221985  9587.549805    450    1
  545.218018  9582.750000    450    1
  553.979980  9583.290039    450    1
  548.505005  9590.320312    450    1
  554.005005  9584.559570    450    1
  555.747559  9571.849609    450    1
  548.396973  9589.929688    450    1
  545.880981  9583.009766    450    1
  562.580017  9573.259766    450    1
  545.943970  9580.490234    450    1
  542.650024  9568.389648    450    1
  547.713013  9584.179688    450    1
  550.137390  9587.961914    450    1
  552.306030  9588.519531    450    1
  553.181030  9585.099609    450    1
  543.648987  9584.070312    450    1
  556.869995  9587.540039    450    1
  551.745972  9583.440430    450    1
  550.377014  9581.349609    450    1
  554.171997  9584.410156    450    1
  554.041992  9584.910156    450    1
  544.161011  9581.299805    450    1
  548.359009  9586.580078    450    1
  548.564026  9589.410156    450    1
  548.176025  9588.530273    450    1
  550.497986  9586.919922    450    1
  548.382019  9577.299805    450    1
  546.590027  9589.740234    450    1
  548.228027  9589.490234    450    1
  546.273987  9588.049805    450    1
  548.520996  9575.690430    450    1
  542.650024  9568.389648    450    1
  546.387329  9583.988281    450    1
  551.197021  9587.540039    450    1
  549.356995  9589.809570    450    1
  558.744995  9585.370117    450    1
  550.297974  9587.459961    450    1
  551.284973  9587.679688    450    1
  546.414001  9581.230469    450    1
  551.367004  9583.709961    450    1
  545.195984  9588.160156    450    1
  546.070007  9590.549805    450    1
  535.718018  9588.776367    450    1
  562.580017  9573.259766    450    1
  539.179993  9566.070312    450    1
  545.616028  9587.700195    450    1
  535.739929  9588.767578    450    1
  546.564026  9586.969727    450    1
  556.682007  9588.139648    450    1
  535.691711  9588.780273    450    1
  545.193970  9588.080078    450    1
  550.979980  9584.959961    450    1
  552.849976  9587.709961    450    1
  545.991028  9582.750000    450    1
  546.083984  9588.349609    450    1
  554.306030  9585.190430    450    1
  570.859985  9566.120117    450    1
  546.331970  9587.740234    450    1
  562.580017  9573.259766    450    1
  562.580017  9573.259766    450    1
  545.557007  9588.120117    450    1
  553.601013  9582.879883    450    1
  570.859985  9566.120117    450    1
  570.859985  9566.120117    450    1
  551.318970  9585.929688    450    1
  549.559998  9588.250000    450    1
  570.859985  9566.120117    450    1
  549.789978  9589.690430    450    1
  552.846985  9585.110352    450    1
  553.299011  9584.610352    450    1
  545.969971  9579.900391    450    1
  557.643005  9587.360352    450    1
  551.362976  9583.629883    450    1
  539.179993  9566.070312    450    1
  544.085022  9579.929688    450    1
  543.536011  9583.240234    450    1
  539.179993  9566.070312    450    1
  545.934021  9588.450195    450    1
  550.036011  9588.490234    450    1
  548.732971  9588.459961    450    1
  570.859985  9566.120117    450    1
  544.343018  9588.419922    450    1
  542.650024  9568.389648    450    1
  546.335999  9579.040039    450    1
  557.226013  9586.639648    450    1
  546.898987  9590.490234    450    1
  545.133972  9589.019531    450    1
  554.706970  9587.419922    450    1
  542.650024  9568.389648    450    1
  555.971985  9588.009766    450    1
  545.681030  9583.429688    450    1
  549.664001  9579.860352    450    1
  554.783020  9573.719727    450    1
  552.797974  9587.719727    450    1
  554.190002  9574.570312    450    1
  545.963989  9581.799805    450    1
  547.107971  9581.379883    450    1
  551.684021  9583.290039    450    1
  542.356995  9584.386719    450    1
  570.859985  9566.120117    450    1
  570.859985  9566.120117    450    1
  562.580017  9573.259766    450    1
  539.179993  9566.070312    450    1
  545.737000  9576.620117    450    1
  541.882446  9584.878906    450    1
  544.242004  9579.860352    450    1
  570.859985  9566.120117    450    1
  547.676025  9576.389648    450    1
  539.179993  9566.070312    450    1
  554.452026  9576.929688    450    1
  543.833984  9581.059570    450    1
  555.437988  9578.660156    450    1
  535.696106  9588.789062    450    1
  550.755005  9587.410156    450    1
  549.375000  9589.910156    450    1
  550.021973  9587.139648    450    1
  553.226990  9585.900391    450    1
  570.859985  9566.120117    450    1
  539.179993  9566.070312    450    1
  556.155029  9572.889648    450    1
  557.068970  9586.580078    450    1
  555.268005  9577.990234    450    1
  562.580017  9573.259766    450    1
  542.650024  9568.389648    450    1
  535.722412  9588.785156    450    1
  555.897217  9571.830078    450    1
  556.784180  9572.953125    450    1
  552.466003  9574.790039    450    1
  554.054016  9583.700195    450    1
  548.617004  9587.150391    450    1
  570.859985  9566.120117    450    1
  558.247009  9587.349609    450    1
  543.447998  9583.330078    450    1
  553.536011  9585.379883    450    1
  549.465027  9587.209961    450    1
  535.704834  9588.785156    450    1
  552.822998  9587.990234    450    1
  549.046997  9585.690430    450    1
  539.179993  9566.070312    450    1
  548.905029  9589.870117    450    1
  551.161987  9587.530273    450    1
  545.080017  9589.199219    450    1
  551.085022  9585.280273    450    1
  535.739929  9588.771484    450    1
  542.093262  9578.204102    450    1
  535.718018  9588.780273    450    1
  539.179993  9566.070312    450    1
  544.594971  9588.429688    450    1
  539.179993  9566.070312    450    1
  539.179993  9566.070312    450    1
  539.179993  9566.070312    450    1
  539.179993  9566.070312    450    1
  547.728027  9590.269531    450    1
  558.078003  9558.379883    450    1
  539.179993  9566.070312    450    1
  548.885986  9586.250000    450    1
  545.187988  9585.959961    450    1
  549.885010  9583.610352    450    1
  548.632019  9577.129883    450    1
  552.138977  9584.389648    450    1
  547.692017  9588.040039    450    1
  542.650024  9568.389648    450    1
  546.437012  9586.780273    450    1
  546.742981  9582.230469    450    1
  551.968994  9586.200195    450    1
  551.309021  9579.740234    450    1
  544.552979  9580.450195    450    1
  541.859009  9581.389648    450    1
  550.872009  9581.009766    450    1
  543.075562  9578.233398    450    1
  539.932739  9583.737305    450    1
  539.179993  9566.070312    450    1
  544.466370  9574.459961    450    1
  555.531982  9574.150391    450    1
  548.741028  9575.509766    450    1
  542.953979  9582.570312    450    1
  556.104004  9576.339844    450    1
  556.513000  9587.099609    450    1
  555.880981  9581.299805    450    1
  551.312012  9587.589844    450    1
  554.289978  9584.969727    450    1
  549.481995  9584.639648    450    1
  549.668030  9586.339844    450    1
  558.625000  9587.080078    450    1
  557.114014  9576.099609    450    1
  558.078003  9558.379883    450    1
  544.658020  9584.879883    450    1
  552.309998  9585.000000    450    1
  548.734985  9590.049805    450    1
  548.005005  9584.450195    450    1
  551.210999  9587.620117    450    1
  549.354004  9585.400391    450    1
  547.742981  9584.759766    450    1
  556.174011  9576.669922    450    1
