100 6 
       412        55   17   1
       504       298   17   1
       203       396   17   1
       560        41   17   1
        80       248   17   1
        32       308   17   1
       586       209   17   1
       138       105   17   1
        88        86   17   1
       222       218   17   1
        81        26   17   1
       118        39   17   1
       432       478   17   1
       135       428   17   1
       601        24   17   1
       615       109   17   1
       411       201   17   1
       404        39   17   1
       383        31   17   1
        12       343   17   1
       348       427   17   1
       478       421   17   1
       185       218   17   1
       529       265   17   1
       109       136   17   1
       335       143   17   1
       530       345   17   1
       339        62   17   1
       184       165   17   1
       291       464   17   1
       224       457   17   1
       405       315   17   1
       203        56   17   1
       151       261   17   1
       636       129   17   1
       447       291   17   1
        22       189   17   1
       296        80   17   1
       377       117   17   1
        16        70   17   1
       161        70   17   1
       197       428   17   1
       221       170   17   1
       216       276   17   1
       320       464   17   1
       143        60   17   1
       348       198   17   1
       304       367   17   1
       463       239   17   1
       391        30   17   1
       139         3   17   1
        52       286   17   1
       620       422   17   1
       333        62   17   1
       537       449   17   1
       184       191   17   1
        40        87   17   1
       216       199   17   1
        11       312   17   1
       256       181   17   1
       198       403   17   1
       298        52   17   1
       110       328   17   1
       378        34   17   1
       110        48   17   1
        10       454   17   1
       149        47   17   1
       374       368   17   1
       617       215   17   1
       317       303   17   1
       204       439   17   1
       221       458   17   1
       343        24   17   1
       318       141   17   1
       275       266   17   1
       486       360   17   1
       614        92   17   1
       242       436   17   1
        86       132   17   1
       214       169   17   1
       139       342   17   1
       616       356   17   1
       162       294   17   1
       560       219   17   1
       572       216   17   1
       134       378   17   1
       353       388   17   1
       113       342   17   1
       548       319   17   1
       589       100   17   1
       271       124   17   1
       454        73   17   1
       606       237   17   1
       264       367   17   1
       373       452   17   1
       199       301   17   1
       428       179   17   1
       135       123   17   1
       476       416   17   1
       556       119   17   1
